Severity,Humidity(%),Weather_Condition,Bump,Crossing,Junction,Roundabout,Stop,Traffic_Signal,Sunrise_Sunset,Temperature_C,Wind_Speed_ms,Visibility_km,Hour,DayOfWeek
2,71.0,14,0,0,0,0,0,0,1,-4.4,3.6,16.1,7,4
2,54.0,90,0,0,0,0,0,0,1,20.6,3.1,16.1,3,6
2,59.0,121,0,1,0,0,0,1,1,31.7,2.1,16.1,13,2
2,97.0,14,0,0,0,0,0,0,1,9.4,6.7,16.1,8,4
2,57.0,90,0,1,0,0,0,0,1,30.0,5.8,16.1,12,5
2,78.0,15,0,0,0,0,0,0,1,-3.9,4.5,8.0,17,6
2,62.0,90,0,1,0,0,0,0,1,26.7,0.0,16.1,15,3
2,57.0,14,0,0,0,0,0,0,1,5.0,4.5,16.1,8,4
2,52.0,36,0,0,0,0,0,0,1,17.8,4.1,16.1,14,6
2,72.0,101,0,0,0,0,0,0,1,13.3,2.7,1.6,3,0
2,77.0,14,0,0,0,0,0,0,1,8.9,3.1,16.1,7,3
2,69.0,90,0,0,1,0,0,0,1,11.7,5.4,16.1,16,5
2,72.0,32,0,0,0,0,0,0,1,15.6,8.0,16.1,13,4
2,56.0,40,0,0,0,0,0,0,1,26.1,0.0,16.1,15,1
2,76.0,142,0,0,0,0,0,0,1,5.0,4.6,16.1,6,1
2,74.0,32,0,0,0,0,0,0,1,26.7,3.1,16.1,16,5
2,64.0,90,0,0,0,0,0,0,1,13.9,5.4,16.1,12,3
2,87.0,121,0,1,0,0,0,0,1,22.8,1.6,12.9,7,0
4,83.0,142,0,0,0,0,0,1,1,11.1,3.1,16.1,9,2
2,63.0,90,0,1,0,0,0,0,1,19.4,3.1,16.1,17,2
2,64.0,32,0,0,0,0,0,0,1,26.1,5.1,16.1,13,3
2,39.0,90,0,0,0,0,0,0,1,33.9,5.4,16.1,11,5
2,90.0,90,0,0,0,0,0,0,1,16.7,0.0,16.1,8,4
3,87.0,36,0,0,0,0,0,0,1,17.2,2.6,12.9,8,4
2,45.0,90,0,0,0,0,1,0,1,26.7,2.7,16.1,16,3
2,82.0,36,0,1,0,0,0,1,1,6.7,4.1,16.1,6,3
2,79.0,14,0,0,0,0,0,0,1,6.7,5.8,16.1,15,3
2,52.0,32,0,0,0,0,0,0,1,32.8,2.7,16.1,11,4
2,73.0,14,0,0,0,0,0,0,1,0.0,0.0,16.1,11,0
3,33.0,40,0,0,0,0,0,0,1,32.8,6.3,16.1,16,2
2,46.0,40,0,0,0,0,0,0,1,32.8,7.6,11.3,15,1
2,31.0,90,0,0,0,0,0,0,1,23.9,2.7,16.1,17,1
2,88.0,121,0,0,0,0,0,1,1,-1.1,3.1,8.0,6,1
2,31.0,142,0,0,0,0,0,0,1,23.9,7.7,16.1,16,4
3,80.0,90,0,0,0,0,0,0,1,17.8,0.0,11.3,0,4
2,77.0,5,0,0,0,0,0,0,1,8.3,1.3,6.4,16,3
2,79.0,14,0,1,0,0,0,1,1,0.0,2.2,16.1,6,0
2,64.0,142,0,0,0,0,0,0,1,15.6,4.1,16.1,10,1
3,67.0,32,0,0,0,0,0,0,1,28.9,6.3,16.1,15,6
2,71.0,90,0,1,0,0,0,1,1,-8.3,2.7,16.1,21,4
2,76.0,32,0,0,0,0,0,1,1,22.2,4.1,16.1,9,6
3,55.0,40,0,0,0,0,0,0,1,30.0,4.0,16.1,12,1
2,38.0,90,0,0,0,0,0,0,1,18.9,6.3,16.1,18,3
2,37.0,90,0,0,0,0,0,0,1,2.2,6.3,16.1,8,4
2,93.0,5,0,0,0,0,0,1,1,15.0,2.7,16.1,17,1
3,87.0,32,0,0,0,0,0,0,1,19.4,2.1,16.1,9,3
2,100.0,90,0,0,0,0,0,0,1,12.2,0.0,8.0,5,3
2,97.0,142,0,1,0,0,0,0,1,24.4,3.1,16.1,6,3
2,97.0,90,0,0,0,0,0,0,1,13.3,0.0,16.1,8,4
2,53.0,142,0,1,0,0,0,1,1,22.2,2.6,16.1,15,1
2,78.0,14,0,0,0,0,0,0,1,17.8,4.0,12.9,11,4
2,93.0,36,0,0,0,0,0,0,1,14.4,2.6,16.1,7,2
2,16.0,90,0,0,0,0,0,0,1,15.0,6.3,16.1,15,4
2,79.0,121,0,1,0,0,0,1,1,28.9,2.6,16.1,9,4
2,84.0,142,0,1,0,0,1,0,1,18.9,3.1,16.1,1,1
2,51.0,90,0,0,0,0,0,0,1,21.7,7.6,16.1,13,3
3,27.0,90,0,0,0,0,0,0,1,22.2,0.0,16.1,14,0
2,46.0,40,0,0,0,0,0,0,1,32.2,0.0,16.1,8,4
2,58.0,90,0,1,0,0,0,1,1,31.1,2.2,16.1,11,4
2,83.0,44,0,0,0,0,0,0,1,16.1,2.6,9.7,8,1
2,87.0,32,0,0,0,0,0,0,1,17.2,4.5,16.1,7,0
2,100.0,90,0,0,0,0,0,0,1,16.1,3.1,16.1,23,2
3,76.0,36,0,0,0,0,0,0,1,-0.6,4.1,16.1,8,5
2,54.0,121,0,0,0,0,0,0,1,17.8,4.1,16.1,17,0
2,66.0,90,0,0,0,0,0,0,1,12.2,0.0,16.1,19,2
2,57.0,90,0,0,0,0,0,0,1,22.8,3.1,16.1,9,5
2,84.0,5,0,0,0,0,0,0,1,16.7,4.5,12.9,8,3
3,57.0,142,0,0,0,0,0,0,1,19.4,3.1,16.1,6,3
2,37.0,90,0,0,0,0,0,0,1,13.3,0.0,16.1,3,0
3,100.0,14,0,0,0,0,0,0,1,10.0,2.7,16.1,3,1
3,74.0,14,0,0,0,0,0,0,1,11.7,1.3,16.1,7,3
2,17.0,32,0,0,1,0,0,0,1,29.4,7.6,16.1,13,0
3,88.0,14,0,0,0,0,0,0,1,13.9,0.0,4.8,5,4
2,100.0,15,0,0,0,0,0,0,1,-2.2,0.0,4.8,20,6
2,67.0,90,0,0,0,0,0,0,1,26.7,2.2,16.1,8,2
2,93.0,142,0,0,0,0,0,0,1,18.3,2.1,16.1,6,1
3,26.0,90,0,0,0,0,0,0,1,18.3,2.7,16.1,23,1
3,47.0,40,0,0,0,0,0,0,1,21.7,5.7,16.1,13,5
2,46.0,90,0,0,0,0,0,0,1,23.9,5.4,16.1,12,6
2,53.0,90,0,0,0,0,0,0,1,22.8,5.4,16.1,19,4
2,59.0,90,0,0,0,0,0,0,1,11.7,1.3,16.1,3,1
2,53.0,90,0,0,0,0,0,0,1,15.6,2.7,16.1,12,6
2,45.0,40,0,0,0,0,0,0,1,0.0,7.7,16.1,7,4
2,92.0,111,0,0,0,0,0,0,1,5.6,2.7,4.8,8,4
2,56.0,90,0,0,0,0,0,0,1,2.2,8.0,16.1,21,4
2,48.0,90,0,0,0,0,0,1,1,15.0,3.6,16.1,16,0
2,30.0,90,0,0,0,0,0,1,1,22.2,2.2,8.0,14,3
2,50.0,90,0,0,0,0,0,0,1,23.9,5.8,16.1,8,4
2,89.0,32,0,1,0,0,0,1,1,10.0,2.6,11.3,17,4
2,51.0,90,0,0,0,0,0,1,1,28.9,1.3,16.1,12,4
2,39.0,32,0,0,0,0,0,0,1,25.0,6.3,16.1,13,1
2,100.0,40,0,0,0,0,0,0,1,11.1,0.0,11.3,19,0
2,100.0,36,0,0,0,0,0,0,1,17.2,1.6,4.8,10,2
2,49.0,90,0,0,0,0,0,0,1,21.7,1.3,16.1,11,6
3,42.0,90,0,0,0,0,0,0,1,31.7,4.0,16.1,14,4
2,84.0,90,0,0,0,0,0,0,1,-3.3,0.0,9.7,23,3
2,69.0,32,0,0,0,0,0,0,1,27.2,5.4,16.1,22,0
2,75.0,90,0,0,0,0,0,0,1,16.7,1.3,16.1,1,5
3,76.0,90,0,0,0,0,0,0,1,23.3,0.0,16.1,8,6
2,74.0,121,0,0,0,0,0,0,1,9.4,3.1,16.1,8,2
2,21.0,90,0,0,0,0,0,0,1,7.8,4.5,16.1,20,0
2,79.0,36,0,0,0,0,0,0,1,-11.0,1.6,11.3,9,3
2,94.0,40,0,0,0,0,0,1,1,25.0,1.3,16.1,8,4
2,76.0,5,0,0,0,0,0,0,1,11.0,3.1,12.9,10,2
3,13.0,90,0,0,0,0,0,0,1,27.2,4.0,16.1,10,3
2,100.0,92,0,0,0,0,0,0,1,13.9,0.0,1.6,5,2
2,79.0,32,0,0,0,0,1,0,1,22.8,4.1,16.1,9,2
2,84.0,90,0,0,0,0,0,1,1,21.1,3.1,16.1,5,2
2,40.0,142,0,0,0,0,0,0,1,19.0,2.1,11.3,10,4
2,96.0,111,0,1,0,0,0,1,1,2.8,4.6,2.9,8,3
2,76.0,40,0,0,0,0,0,1,1,22.8,5.1,16.1,19,2
2,79.0,90,0,0,0,0,0,1,1,26.1,0.0,16.1,18,6
3,86.0,14,0,0,1,0,0,0,1,15.6,3.1,16.1,19,0
2,89.0,5,0,0,0,0,0,0,1,8.9,2.2,1.6,8,4
2,93.0,90,0,0,0,0,0,0,1,6.7,1.3,4.8,4,2
3,84.0,40,0,0,0,0,0,0,1,22.2,2.2,16.1,6,0
2,52.0,90,0,0,1,0,0,0,1,16.1,1.3,16.1,10,2
2,23.0,142,0,0,0,0,0,0,1,-4.4,8.8,16.1,20,2
2,100.0,36,0,0,0,0,0,1,1,20.0,3.1,1.3,7,0
2,59.0,90,0,0,0,0,0,0,1,15.0,2.7,16.1,17,0
2,77.0,14,0,0,0,0,0,0,1,15.0,3.1,16.1,12,4
2,86.0,142,0,0,0,0,0,1,1,15.6,3.1,16.1,8,1
2,28.0,40,0,0,0,0,0,0,1,37.2,5.4,16.1,15,0
2,81.0,14,0,0,0,0,0,0,1,18.9,2.2,16.1,17,6
2,83.0,14,0,0,0,0,0,0,1,10.0,2.7,16.1,23,1
3,82.0,32,0,0,0,0,0,0,1,7.2,3.1,16.1,8,3
3,35.0,40,0,0,1,0,0,0,1,27.2,5.1,16.1,16,3
2,96.0,90,0,0,0,0,0,0,1,20.6,4.5,16.1,6,1
2,50.0,90,0,0,0,0,0,0,1,2.8,2.2,16.1,5,0
2,53.0,32,0,0,0,0,0,0,1,21.1,4.0,16.1,8,4
3,42.0,142,0,0,1,0,0,0,1,19.4,3.1,16.1,16,0
3,63.0,40,0,0,0,0,0,0,1,31.1,6.7,16.1,14,3
2,93.0,15,0,0,0,0,0,0,1,1.0,4.6,3.2,9,1
2,25.0,90,0,0,0,0,0,0,1,11.7,7.2,16.1,18,6
2,92.0,90,0,0,0,0,0,0,1,-1.1,1.3,16.1,6,5
2,60.0,90,0,0,0,0,1,0,1,16.1,0.0,16.1,5,3
2,92.0,14,0,1,0,0,0,1,1,20.0,0.0,16.1,8,2
2,81.0,90,0,0,0,0,0,0,1,2.8,0.0,16.1,18,3
3,43.0,14,0,0,0,0,0,0,1,12.2,3.1,16.1,18,1
2,97.0,92,0,0,0,0,1,0,1,2.2,0.0,1.6,7,4
2,71.0,142,0,0,0,0,0,0,1,10.6,2.1,16.1,7,1
2,98.0,14,0,0,0,0,0,0,1,21.1,1.3,8.0,23,2
2,87.0,111,0,0,0,0,0,0,1,24.4,5.8,3.2,16,6
2,83.0,142,0,0,0,0,0,0,1,11.7,3.1,16.1,7,0
2,49.0,40,0,0,0,0,0,0,1,31.0,2.6,16.1,16,0
2,53.0,36,0,1,0,0,0,1,1,5.6,10.8,16.1,16,0
2,93.0,5,0,0,0,0,0,0,1,19.4,4.0,16.1,8,4
2,61.0,142,0,0,0,0,0,0,1,8.3,3.1,16.1,20,4
2,58.0,90,0,0,0,0,0,1,1,22.2,2.7,16.1,13,4
2,72.0,142,0,0,0,0,0,0,1,-5.6,2.1,16.1,1,4
2,88.0,142,0,0,0,0,0,0,1,5.0,2.1,16.1,9,4
4,42.0,40,0,0,0,0,0,0,1,27.8,4.5,16.1,18,4
2,93.0,40,0,0,1,0,0,0,1,2.8,0.0,9.7,6,0
2,63.0,40,0,0,0,0,0,0,1,28.3,3.1,16.1,9,3
2,71.0,90,0,0,0,0,0,0,1,11.1,0.0,16.1,21,1
2,81.0,15,0,0,0,0,0,0,1,-2.8,0.0,16.1,16,4
2,94.0,76,0,0,0,0,0,0,1,17.8,2.2,16.1,7,1
2,59.0,40,0,0,0,0,0,0,1,30.0,3.1,16.1,13,2
2,53.0,90,0,0,0,0,0,0,1,14.4,5.4,16.1,13,0
3,77.0,14,0,0,0,0,0,0,1,11.1,1.3,16.1,2,4
4,63.0,14,0,0,0,0,0,0,1,-5.0,6.3,16.1,8,4
2,86.0,14,0,1,0,0,0,1,1,-3.9,2.7,8.0,13,4
2,86.0,32,0,0,0,0,0,0,1,16.7,2.1,16.1,13,0
2,67.0,5,0,1,0,0,1,0,1,12.8,8.0,16.1,21,6
3,55.0,121,0,0,0,0,0,0,1,6.7,3.1,16.1,8,4
3,54.0,14,0,0,0,0,0,0,1,8.3,1.3,16.1,17,4
3,75.0,40,0,0,1,0,0,0,1,17.2,5.8,16.1,21,3
2,82.0,32,0,0,0,0,0,0,1,10.0,2.7,16.1,19,6
2,33.0,90,0,0,0,0,0,0,1,28.9,1.3,16.1,17,4
3,100.0,92,0,0,0,0,0,0,1,13.3,0.0,0.4,9,2
2,75.0,32,0,1,0,0,0,1,1,21.7,2.6,16.1,6,0
2,82.0,142,0,0,0,0,0,0,1,6.8,3.1,16.1,6,4
2,45.0,90,0,0,0,0,0,0,1,6.1,1.3,16.1,8,4
2,30.0,90,0,0,0,0,0,0,1,10.0,0.0,16.1,9,3
2,21.0,90,0,0,0,0,1,0,1,19.4,3.6,16.1,22,2
2,100.0,14,0,0,0,0,0,0,1,22.2,1.3,8.0,7,4
2,55.0,142,0,1,0,0,0,1,1,22.8,6.7,16.1,20,0
2,65.0,36,0,0,0,0,0,0,1,6.1,8.2,16.1,15,4
2,94.0,67,0,0,0,0,0,0,1,26.7,5.8,14.5,7,3
2,62.0,32,0,1,0,0,0,0,1,27.2,7.2,16.1,8,4
2,78.0,90,0,0,0,0,0,0,1,-2.2,3.1,16.1,7,3
2,61.0,142,0,0,0,0,0,0,1,22.2,4.6,12.9,16,4
3,82.0,5,0,0,0,0,0,0,1,5.6,4.5,16.1,18,0
2,61.0,14,0,0,0,0,0,0,1,11.1,8.0,16.1,11,1
2,28.0,90,0,0,0,0,0,0,1,17.2,3.1,16.1,15,4
2,78.0,14,0,0,0,0,0,0,1,22.2,4.0,16.1,9,0
2,93.0,40,0,0,0,0,0,0,1,7.2,2.1,16.1,5,2
2,92.0,32,0,1,0,0,1,0,1,-1.7,2.2,9.7,6,1
2,71.0,44,0,0,0,0,0,0,1,27.8,4.5,11.3,10,3
2,44.0,32,0,0,0,0,0,0,1,10.0,9.8,16.1,15,4
2,70.0,142,0,0,0,0,0,0,1,28.9,2.1,16.1,0,6
4,30.0,90,0,0,0,0,0,0,1,1.1,1.3,16.1,8,4
2,86.0,5,0,0,0,0,0,0,1,3.9,4.0,16.1,5,2
2,87.0,36,0,0,0,0,0,0,1,19.4,5.1,14.5,18,0
1,93.0,90,0,0,0,0,0,0,1,17.8,0.0,16.1,5,1
2,45.0,121,0,0,0,0,0,1,1,32.2,2.6,16.1,16,4
2,97.0,14,0,1,0,0,0,1,1,5.6,0.0,16.1,8,4
2,85.0,90,0,1,0,0,0,1,1,27.2,2.2,16.1,8,2
2,64.0,90,0,0,0,0,0,0,1,12.2,3.1,16.1,14,3
2,100.0,32,0,1,0,0,1,0,1,3.9,3.1,16.1,7,1
2,87.0,40,0,0,0,0,0,0,1,23.9,0.0,14.5,8,5
2,64.0,90,0,0,1,0,0,0,1,-12.2,0.0,16.1,21,0
2,86.0,90,0,0,0,0,1,0,1,10.0,0.0,14.5,1,4
3,37.0,142,0,0,0,0,0,0,1,30.0,3.1,16.1,13,3
4,62.0,76,0,0,0,0,0,0,1,27.2,2.2,16.1,18,3
2,96.0,121,0,0,0,0,0,0,1,23.9,2.1,16.1,6,1
2,29.0,52,0,0,0,0,0,0,1,25.0,0.0,8.0,20,0
2,50.0,40,0,0,0,0,0,0,1,24.4,4.5,16.1,8,4
2,87.0,90,0,0,0,0,0,0,1,13.3,2.2,16.1,5,2
2,67.0,14,0,0,1,0,0,0,1,24.4,4.0,16.1,16,4
2,100.0,90,0,0,0,0,0,0,1,7.2,6.7,16.1,8,4
2,8.0,90,0,0,0,0,0,0,1,35.0,3.1,16.1,17,0
2,65.0,121,0,0,1,0,0,0,1,17.8,4.6,16.1,18,1
3,97.0,5,0,0,0,0,0,0,1,22.2,8.9,14.5,4,0
2,90.0,32,0,0,0,0,0,0,1,19.4,2.1,6.4,8,4
2,100.0,15,0,0,0,0,0,0,1,-3.9,3.6,1.6,17,6
3,73.0,32,0,0,0,0,0,0,1,22.2,8.2,16.1,9,6
3,93.0,142,0,0,0,0,0,0,1,16.1,3.1,14.5,7,4
2,73.0,14,0,0,0,0,0,0,1,20.0,0.0,16.1,8,4
3,73.0,32,0,0,0,0,0,0,1,23.3,4.6,16.1,11,1
2,86.0,44,0,0,0,0,0,0,1,15.6,9.3,16.1,6,0
2,74.0,90,0,1,0,0,0,1,1,10.0,2.7,16.1,8,0
2,93.0,14,0,0,1,0,0,0,1,-5.0,3.6,11.3,3,5
2,41.0,32,0,0,0,0,0,0,1,17.8,4.5,16.1,2,0
2,25.0,90,0,0,0,0,0,0,1,25.6,4.5,16.1,13,5
2,37.0,90,0,0,0,0,0,0,1,10.0,4.0,16.1,17,2
3,72.0,36,0,0,0,0,0,0,1,17.2,3.1,16.1,6,2
3,93.0,5,0,0,0,0,0,0,1,14.4,4.1,8.0,9,2
2,87.0,14,0,0,0,0,0,1,1,19.4,2.2,16.1,4,3
2,31.0,90,0,1,0,0,0,1,1,25.0,1.3,16.1,8,3
3,60.0,142,0,0,0,0,0,0,1,16.7,4.6,16.1,11,1
3,65.0,90,0,1,0,0,0,0,1,2.8,3.6,16.1,23,6
2,93.0,92,0,0,0,0,0,0,1,20.6,5.4,1.6,19,0
2,79.0,121,0,0,0,0,0,0,1,27.2,3.6,16.1,7,2
2,76.0,32,0,0,0,0,0,0,1,25.0,3.6,16.1,6,1
2,67.0,90,0,0,0,0,0,0,1,-11.1,1.3,16.1,8,0
2,95.0,44,0,0,0,0,0,0,1,2.2,5.8,11.3,4,0
2,93.0,134,0,0,1,0,0,0,1,10.0,6.3,8.0,8,0
2,62.0,90,0,0,0,0,0,1,1,24.4,5.8,16.1,8,4
2,49.0,32,0,1,0,0,0,1,1,21.7,2.7,16.1,9,1
2,32.0,5,0,0,0,0,0,0,1,31.7,5.4,16.1,14,4
2,47.0,90,0,0,0,0,0,0,1,18.3,3.6,16.1,13,4
2,93.0,142,0,0,0,0,0,1,1,2.8,1.6,16.1,7,1
2,92.0,5,0,0,0,0,0,0,1,2.6,5.7,16.1,14,3
2,77.0,90,0,0,0,0,0,1,1,-4.4,3.1,16.1,7,0
2,45.0,40,0,0,0,0,0,0,1,15.0,0.0,8.0,17,2
2,85.0,15,0,0,0,0,0,0,1,-1.1,2.2,4.8,5,4
2,12.0,121,0,0,0,0,0,0,1,35.6,2.1,16.1,16,2
2,93.0,92,0,0,0,0,0,0,1,17.2,0.0,1.6,8,4
2,62.0,90,0,1,0,0,0,1,1,14.4,4.5,14.5,8,4
2,45.0,90,0,0,0,0,0,0,1,33.3,2.7,16.1,17,2
2,89.0,42,0,0,0,0,0,0,1,11.1,0.0,12.9,3,1
3,45.0,142,0,0,0,0,0,0,1,-10.6,6.7,16.1,19,3
2,61.0,40,0,0,0,0,0,0,1,26.1,3.1,16.1,11,2
2,82.0,90,0,0,0,0,0,0,1,27.2,0.0,16.1,6,0
2,90.0,14,0,0,0,0,0,0,1,20.0,3.1,14.5,0,4
2,92.0,15,0,0,0,0,0,0,1,0.6,5.4,1.2,8,2
2,44.0,90,0,0,0,0,0,0,1,15.6,0.0,16.1,1,6
2,93.0,36,0,0,0,0,0,0,1,18.9,3.1,16.1,7,2
2,58.0,90,0,0,0,0,0,1,1,12.8,4.5,16.1,9,1
2,43.0,90,0,0,1,0,0,0,1,3.3,5.8,16.1,7,3
3,52.0,142,0,0,0,0,0,0,1,10.6,2.1,16.1,8,0
2,55.0,14,0,0,0,0,0,0,1,12.2,5.4,16.1,22,2
2,27.0,90,0,0,0,0,0,0,1,11.7,0.0,16.1,7,0
2,60.0,90,0,0,0,0,0,1,1,32.8,1.3,8.0,10,2
1,6.0,90,0,1,0,0,0,1,1,41.1,2.7,16.1,14,3
2,100.0,90,0,0,0,0,0,0,1,6.1,0.0,16.1,0,3
2,81.0,90,0,0,0,0,0,0,1,-4.4,0.0,16.1,5,0
2,39.0,90,0,0,0,0,0,0,1,30.6,5.4,16.1,8,4
3,57.0,32,0,0,0,0,0,0,1,19.4,5.1,16.1,15,3
2,92.0,90,0,0,0,0,0,0,1,-17.2,0.0,16.1,8,4
2,21.0,90,0,0,0,0,0,0,1,33.3,5.8,16.1,13,2
2,42.0,32,0,0,0,0,0,0,1,17.2,4.5,16.1,15,6
2,65.0,142,0,0,0,0,0,0,1,18.3,2.6,16.1,7,2
2,46.0,32,0,0,0,0,0,0,1,31.1,4.1,16.1,19,4
2,69.0,90,0,0,0,0,0,0,1,28.3,0.0,16.1,18,4
2,39.0,90,0,0,0,0,0,0,1,3.9,4.5,16.1,16,2
4,46.0,121,0,0,0,0,0,0,1,6.0,6.2,16.1,14,4
2,65.0,90,0,0,0,0,0,1,1,18.3,5.8,14.5,15,2
2,61.0,90,0,0,1,0,0,0,1,9.4,7.2,16.1,21,0
2,44.0,90,0,0,0,0,0,0,1,16.7,4.5,16.1,15,2
3,69.0,32,0,0,1,0,0,0,1,12.3,6.2,16.1,15,4
2,100.0,5,0,0,0,0,0,0,1,22.2,0.0,3.2,8,4
2,90.0,32,0,1,0,0,0,1,1,21.1,7.2,16.1,9,6
2,77.0,32,0,0,0,0,0,0,1,11.7,4.5,16.1,15,6
3,87.0,40,0,1,0,0,0,0,1,17.8,1.6,16.1,5,6
2,81.0,14,0,0,0,0,0,0,1,7.8,1.3,8.0,5,3
2,96.0,92,0,1,0,0,0,1,1,7.8,3.1,0.8,21,3
2,25.0,90,0,1,0,0,0,1,1,18.9,1.3,16.1,16,4
2,77.0,90,0,0,0,0,0,0,1,17.8,3.6,12.9,6,5
2,63.0,90,0,0,0,0,0,0,1,10.6,0.0,16.1,19,6
3,51.0,91,0,0,0,0,0,0,1,19.4,11.6,16.1,17,4
2,75.0,14,0,0,0,0,0,0,1,16.1,3.1,12.9,6,1
2,31.0,14,0,0,0,0,0,1,1,11.1,3.1,16.1,16,1
3,25.0,142,0,0,0,0,0,0,1,13.0,2.6,16.1,11,3
3,33.0,32,0,0,0,0,0,0,1,3.3,10.8,16.1,17,4
4,68.0,14,0,0,1,0,0,0,1,6.7,0.0,16.1,8,4
2,49.0,90,0,0,0,0,0,0,1,21.7,4.5,16.1,18,0
2,54.0,142,0,0,0,0,0,1,1,11.0,3.1,16.1,16,1
2,74.0,90,0,0,0,0,0,0,1,25.6,7.2,16.1,10,1
2,16.0,32,0,1,0,0,0,1,1,22.0,3.1,64.4,11,4
2,97.0,90,0,0,0,0,0,0,1,2.2,2.2,16.1,8,3
2,53.0,121,0,0,0,0,0,0,1,31.7,5.1,16.1,13,1
2,88.0,15,0,0,0,0,0,0,1,-3.3,3.1,1.6,18,0
2,53.0,142,0,0,0,0,0,0,1,30.6,3.6,16.1,18,3
2,69.0,14,0,0,0,0,0,0,1,11.7,5.8,16.1,15,3
2,100.0,90,0,0,0,0,0,0,1,12.8,0.0,16.1,19,4
2,60.0,40,0,0,0,0,0,0,1,27.8,6.3,16.1,9,0
2,60.0,90,0,0,0,0,0,0,1,6.7,2.2,16.1,7,0
2,42.0,14,0,0,0,0,0,0,1,7.8,4.0,16.1,12,4
2,57.0,36,0,0,0,0,0,0,1,-28.9,8.2,11.3,19,1
2,84.0,14,0,0,0,0,0,0,1,21.7,5.4,12.9,8,3
2,100.0,90,0,0,0,0,0,0,1,20.0,3.1,16.1,19,6
2,64.0,40,0,0,0,0,0,0,1,12.2,3.6,16.1,7,4
2,38.0,40,0,0,0,0,0,0,1,12.8,5.8,11.3,10,4
3,83.0,36,0,0,1,0,0,0,1,13.9,1.6,16.1,4,6
2,93.0,36,0,0,0,0,0,0,1,5.0,1.6,6.4,6,1
2,79.0,14,0,0,0,0,0,0,1,24.4,2.7,16.1,19,5
4,63.0,76,0,0,0,0,0,0,1,31.1,4.5,16.1,11,1
2,87.0,5,0,0,0,0,0,0,1,26.7,3.1,9.7,17,1
3,57.0,142,0,0,0,0,0,0,1,22.0,5.1,20.9,19,4
2,49.0,14,0,0,0,0,0,1,1,12.2,5.4,16.1,6,4
2,14.0,90,0,1,0,0,0,1,1,23.9,8.0,16.1,19,3
2,45.0,14,0,1,0,0,0,1,1,5.0,3.6,16.1,16,4
2,58.0,90,0,0,1,0,0,0,1,27.8,5.8,16.1,8,4
2,53.0,90,0,0,0,0,0,0,1,14.4,3.6,16.1,16,3
2,100.0,5,0,0,0,0,0,0,1,5.0,4.1,16.1,11,4
2,80.0,14,0,0,0,0,0,0,1,7.2,2.7,16.1,7,3
2,78.0,14,0,0,0,0,0,0,1,14.4,1.3,16.1,7,1
3,93.0,32,0,1,0,0,0,1,1,23.3,2.6,16.1,17,2
2,80.0,40,0,1,0,0,0,1,1,7.2,3.1,16.1,8,3
2,79.0,32,0,0,0,0,0,0,1,-0.6,2.6,16.1,18,4
2,94.0,32,0,0,1,0,0,0,1,23.9,2.1,16.1,8,2
2,48.0,40,0,1,0,0,0,1,1,26.7,2.7,16.1,16,2
2,80.0,32,0,1,0,0,0,1,1,12.2,2.2,16.1,20,2
2,53.0,32,0,0,0,0,0,0,1,28.3,6.3,16.1,18,3
2,50.0,90,0,0,0,0,0,0,1,11.1,2.7,16.1,15,0
2,91.0,90,0,0,0,0,0,0,1,0.0,3.1,16.1,5,4
2,57.0,32,0,0,0,0,0,0,1,29.4,7.2,16.1,8,4
2,90.0,44,0,0,1,0,0,0,1,13.3,3.1,3.2,7,3
3,55.0,40,0,0,0,0,0,0,1,31.7,8.8,16.1,15,6
3,43.0,32,0,0,0,0,0,0,1,17.2,6.2,16.1,9,1
2,32.0,90,0,0,0,0,0,0,1,17.2,1.3,16.1,10,4
2,71.0,32,0,0,0,0,0,0,1,23.3,6.7,16.1,12,2
2,41.0,90,0,0,0,0,0,0,1,11.1,1.3,16.1,18,1
2,22.0,32,0,0,0,0,0,0,1,22.2,1.3,16.1,8,4
2,58.0,90,0,0,0,0,0,0,1,24.4,6.3,16.1,23,5
2,93.0,90,0,0,0,0,0,0,1,9.4,1.3,16.1,7,0
2,50.0,142,0,1,0,0,0,1,1,32.8,7.7,16.1,15,0
3,59.0,32,0,0,0,0,0,0,1,12.8,4.5,16.1,16,0
2,63.0,32,0,1,0,0,0,1,1,29.4,3.6,16.1,17,0
2,97.0,90,0,0,0,0,1,0,1,3.3,3.6,16.1,18,0
3,35.0,90,0,0,0,0,0,0,1,37.8,5.4,16.1,18,0
2,87.0,5,0,1,0,0,0,1,1,18.9,5.4,16.1,7,0
2,69.0,32,0,0,0,0,0,0,1,28.3,5.8,16.1,13,2
2,78.0,121,0,0,0,0,0,0,1,25.0,7.2,16.1,20,6
2,41.0,33,0,0,0,0,0,0,1,12.2,9.8,16.1,12,2
2,79.0,90,0,0,0,0,0,0,1,25.0,4.0,16.1,9,5
2,57.0,40,0,0,1,0,0,0,1,20.6,4.6,14.5,18,4
2,47.0,32,0,0,0,0,0,0,1,26.1,5.8,16.1,15,3
2,49.0,90,0,0,0,0,0,0,1,15.6,2.2,16.1,14,4
3,79.0,90,0,0,0,0,0,0,1,23.3,1.3,16.1,8,2
2,25.0,52,0,0,0,0,0,0,1,31.0,1.6,9.7,14,2
3,79.0,14,0,0,0,0,0,0,1,1.1,6.3,16.1,6,3
3,100.0,36,0,0,0,0,0,0,1,0.6,7.2,4.8,13,1
