LogID,LocationID,CurrentSpeed,NormalSpeed,TrafficStatus,RecordedAt,LocationName,City,Latitude,Longitude,Temperature_C,Humidity_Pct,Wind_Speed_ms,Weather_Condition
779,72,70,70,Free Flow,2026-08-29 22:53:13.160,New Cairo - Teseen Street North,Cairo,30.0254,31.4154,26.42,53,7.72,clear sky
780,73,48,48,Free Flow,2026-08-29 22:53:13.930,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,27.42,54,7.72,clear sky
780,73,48,48,Free Flow,2026-08-29 22:53:13.930,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,26.42,53,7.72,clear sky
781,74,74,74,Free Flow,2026-08-29 22:53:14.707,New Cairo - American University,Cairo,30.0054,31.5021,27.42,54,7.72,clear sky
781,74,74,74,Free Flow,2026-08-29 22:53:14.707,New Cairo - American University,Cairo,30.0054,31.5021,26.42,53,7.72,clear sky
782,75,57,57,Free Flow,2026-08-29 22:53:15.483,New Cairo - Mohamed Naguib Axis,Cairo,30.0154,31.4354,27.42,54,7.72,clear sky
782,75,57,57,Free Flow,2026-08-29 22:53:15.483,New Cairo - Mohamed Naguib Axis,Cairo,30.0154,31.4354,26.42,53,7.72,clear sky
783,76,63,63,Free Flow,2026-08-29 22:53:16.263,New Cairo - Sadat Axis,Cairo,30.0454,31.4254,27.42,54,7.72,clear sky
783,76,63,63,Free Flow,2026-08-29 22:53:16.263,New Cairo - Sadat Axis,Cairo,30.0454,31.4254,26.42,53,7.72,clear sky
784,77,39,39,Free Flow,2026-08-29 22:53:17.060,Nasr City - Abbas El Akkad,Cairo,30.0512,31.3354,27.42,54,7.72,clear sky
784,77,39,39,Free Flow,2026-08-29 22:53:17.060,Nasr City - Abbas El Akkad,Cairo,30.0512,31.3354,26.42,53,7.72,clear sky
785,78,32,32,Free Flow,2026-08-29 22:53:17.837,Nasr City - Makram Ebeid,Cairo,30.0587,31.3485,27.42,54,7.72,clear sky
785,78,32,32,Free Flow,2026-08-29 22:53:17.837,Nasr City - Makram Ebeid,Cairo,30.0587,31.3485,26.42,53,7.72,clear sky
786,79,30,40,Moderate,2026-08-29 22:53:18.767,Nasr City - Mostafa El Nahas,Cairo,30.0454,31.3521,27.42,54,7.72,clear sky
786,79,30,40,Moderate,2026-08-29 22:53:18.767,Nasr City - Mostafa El Nahas,Cairo,30.0454,31.3521,26.42,53,7.72,clear sky
787,80,31,31,Free Flow,2026-08-29 22:53:19.540,Heliopolis - Roxy Sq,Cairo,30.0898,31.3254,27.42,54,7.72,clear sky
787,80,31,31,Free Flow,2026-08-29 22:53:19.540,Heliopolis - Roxy Sq,Cairo,30.0898,31.3254,26.42,53,7.72,clear sky
788,81,49,49,Free Flow,2026-08-29 22:53:20.307,Heliopolis - Merghany,Cairo,30.0854,31.3354,27.42,54,7.72,clear sky
788,81,49,49,Free Flow,2026-08-29 22:53:20.307,Heliopolis - Merghany,Cairo,30.0854,31.3354,26.42,53,7.72,clear sky
789,82,55,55,Free Flow,2026-08-29 22:53:21.063,Heliopolis - El Khalifa El Mamoun,Cairo,30.0787,31.3054,27.42,54,7.72,clear sky
789,82,55,55,Free Flow,2026-08-29 22:53:21.063,Heliopolis - El Khalifa El Mamoun,Cairo,30.0787,31.3054,26.42,53,7.72,clear sky
790,83,41,41,Free Flow,2026-08-29 22:53:21.830,Maadi - Victoria Square,Cairo,29.9541,31.2541,27.42,54,7.72,clear sky
790,83,41,41,Free Flow,2026-08-29 22:53:21.830,Maadi - Victoria Square,Cairo,29.9541,31.2541,26.42,53,7.72,clear sky
791,84,33,33,Free Flow,2026-08-29 22:53:22.597,Maadi - Degla,Cairo,29.9602,31.2565,27.42,54,7.72,clear sky
791,84,33,33,Free Flow,2026-08-29 22:53:22.597,Maadi - Degla,Cairo,29.9602,31.2565,26.42,53,7.72,clear sky
792,85,21,21,Free Flow,2026-08-29 22:53:23.377,Zamalek - 26 July St,Cairo,30.0654,31.2214,27.42,54,7.72,clear sky
792,85,21,21,Free Flow,2026-08-29 22:53:23.377,Zamalek - 26 July St,Cairo,30.0654,31.2214,26.42,53,7.72,clear sky
793,86,20,20,Free Flow,2026-08-29 22:53:24.140,Downtown - Tahrir Sq,Cairo,30.0444,31.2357,27.42,54,7.72,clear sky
793,86,20,20,Free Flow,2026-08-29 22:53:24.140,Downtown - Tahrir Sq,Cairo,30.0444,31.2357,26.42,53,7.72,clear sky
794,87,16,16,Free Flow,2026-08-29 22:53:24.893,Downtown - Talaat Harb,Cairo,30.0512,31.2412,27.42,54,7.72,clear sky
794,87,16,16,Free Flow,2026-08-29 22:53:24.893,Downtown - Talaat Harb,Cairo,30.0512,31.2412,26.42,53,7.72,clear sky
795,88,33,33,Free Flow,2026-08-29 22:53:25.653,Dokki - Mesaha Sq,Giza,30.0387,31.2145,27.41,50,7.94,clear sky
795,88,33,33,Free Flow,2026-08-29 22:53:25.653,Dokki - Mesaha Sq,Giza,30.0387,31.2145,26.41,53,6.96,clear sky
796,89,23,23,Free Flow,2026-08-29 22:53:26.413,Mohandessin - Shehab St,Giza,30.0554,31.2014,27.41,50,7.94,clear sky
796,89,23,23,Free Flow,2026-08-29 22:53:26.413,Mohandessin - Shehab St,Giza,30.0554,31.2014,26.41,53,6.96,clear sky
797,90,14,14,Free Flow,2026-08-29 22:53:27.170,Mohandessin - Sudan St,Giza,30.0687,31.2054,27.41,50,7.94,clear sky
797,90,14,14,Free Flow,2026-08-29 22:53:27.170,Mohandessin - Sudan St,Giza,30.0687,31.2054,26.41,53,6.96,clear sky
798,91,14,14,Free Flow,2026-08-29 22:53:27.930,Giza - El Omraneya,Giza,29.9954,31.2014,27.41,50,7.94,clear sky
798,91,14,14,Free Flow,2026-08-29 22:53:27.930,Giza - El Omraneya,Giza,29.9954,31.2014,26.41,53,6.96,clear sky
799,92,17,22,Moderate,2026-08-29 22:53:28.697,Shubra - Corniche,Cairo,30.0854,31.2454,27.42,54,7.72,clear sky
799,92,17,22,Moderate,2026-08-29 22:53:28.697,Shubra - Corniche,Cairo,30.0854,31.2454,26.42,53,7.72,clear sky
800,93,23,23,Free Flow,2026-08-29 22:53:29.457,Shubra - Ahmed Helmy,Cairo,30.0687,31.2485,27.42,54,7.72,clear sky
800,93,23,23,Free Flow,2026-08-29 22:53:29.457,Shubra - Ahmed Helmy,Cairo,30.0687,31.2485,26.42,53,7.72,clear sky
801,94,16,19,Moderate,2026-08-29 22:53:30.227,Ain Shams - El Matareya,Cairo,30.1254,31.3154,27.42,54,7.72,clear sky
801,94,16,19,Moderate,2026-08-29 22:53:30.227,Ain Shams - El Matareya,Cairo,30.1254,31.3154,26.42,53,7.72,clear sky
802,95,49,49,Free Flow,2026-08-29 22:53:30.993,Ain Shams University Area,Cairo,30.0754,31.2854,27.42,54,7.72,clear sky
802,95,49,49,Free Flow,2026-08-29 22:53:30.993,Ain Shams University Area,Cairo,30.0754,31.2854,26.42,53,7.72,clear sky
803,96,27,32,Moderate,2026-08-29 22:53:31.753,Helwan - Corniche,Cairo,29.8454,31.3354,27.42,54,7.72,clear sky
803,96,27,32,Moderate,2026-08-29 22:53:31.753,Helwan - Corniche,Cairo,29.8454,31.3354,26.42,53,7.72,clear sky
804,97,24,24,Free Flow,2026-08-29 22:53:32.513,Helwan University Area,Cairo,29.8512,31.3054,27.42,54,7.72,clear sky
804,97,24,24,Free Flow,2026-08-29 22:53:32.513,Helwan University Area,Cairo,29.8512,31.3054,26.42,53,7.72,clear sky
805,98,56,56,Free Flow,2026-08-29 22:53:33.260,Nasr City - Al-Ahly Club Area,Cairo,30.0812,31.3541,27.42,54,7.72,clear sky
805,98,56,56,Free Flow,2026-08-29 22:53:33.260,Nasr City - Al-Ahly Club Area,Cairo,30.0812,31.3541,26.42,53,7.72,clear sky
806,99,46,46,Free Flow,2026-08-29 22:53:34.030,Cairo International Stadium Area,Cairo,30.0714,31.3154,27.42,54,7.72,clear sky
806,99,46,46,Free Flow,2026-08-29 22:53:34.030,Cairo International Stadium Area,Cairo,30.0714,31.3154,26.42,53,7.72,clear sky
807,100,72,72,Free Flow,2026-08-29 22:53:34.797,Cairo Festival City Area,Cairo,30.0312,31.4014,27.42,54,7.72,clear sky
807,100,72,72,Free Flow,2026-08-29 22:53:34.797,Cairo Festival City Area,Cairo,30.0312,31.4014,26.42,53,7.72,clear sky
808,101,38,38,Free Flow,2026-08-29 22:53:35.557,Maadi - Ring Road Carrefour,Cairo,29.9714,31.2954,27.42,54,7.72,clear sky
808,101,38,38,Free Flow,2026-08-29 22:53:35.557,Maadi - Ring Road Carrefour,Cairo,29.9714,31.2954,26.42,53,7.72,clear sky
809,1,16,16,Free Flow,2026-08-30 16:24:41.733,Stanley Bridge,Alexandria,31.2291,29.9575,29.98,66,7.2,clear sky
810,2,21,26,Moderate,2026-08-30 16:24:42.573,Corniche - San Stefano,Alexandria,31.2465,29.9723,29.98,66,7.2,clear sky
811,3,19,23,Moderate,2026-08-30 16:24:43.413,Corniche - Gleem,Alexandria,31.2391,29.9654,29.98,66,7.2,clear sky
812,4,19,23,Moderate,2026-08-30 16:24:44.227,Corniche - Roushdy,Alexandria,31.2365,29.9621,29.98,66,7.2,clear sky
813,5,21,27,Moderate,2026-08-30 16:24:45.087,Corniche - Sporting,Alexandria,31.2214,29.9482,29.98,66,7.2,clear sky
814,6,21,27,Moderate,2026-08-30 16:24:45.900,Corniche - Ibrahimia,Alexandria,31.2145,29.9412,29.98,66,7.2,clear sky
815,7,35,38,Moderate,2026-08-30 16:24:46.703,Corniche - Camp Cesar,Alexandria,31.2098,29.9365,29.98,66,7.2,clear sky
816,8,26,26,Free Flow,2026-08-30 16:24:47.570,Corniche - Chatby,Alexandria,31.2012,29.9284,29.98,66,7.2,clear sky
817,9,27,27,Free Flow,2026-08-30 16:24:48.403,Corniche - Silsela,Alexandria,31.2054,29.8965,29.98,66,7.2,clear sky
818,10,17,17,Free Flow,2026-08-30 16:24:49.217,Corniche - Citadel Qaitbay,Alexandria,31.2123,29.8854,29.98,66,7.2,clear sky
819,11,32,34,Moderate,2026-08-30 16:24:50.030,Corniche - Miami,Alexandria,31.2825,30.0152,29.98,66,7.2,clear sky
820,12,34,34,Free Flow,2026-08-30 16:24:50.893,Corniche - Montaza,Alexandria,31.2871,30.0214,29.98,66,7.2,clear sky
821,13,34,34,Free Flow,2026-08-30 16:24:51.823,Abu Qir Road - Victoria,Alexandria,31.2412,29.9854,29.98,66,7.2,clear sky
822,14,22,22,Free Flow,2026-08-30 16:24:52.617,Abu Qir Road - Fleming,Alexandria,31.2354,29.9741,29.98,66,7.2,clear sky
823,15,14,18,Moderate,2026-08-30 16:24:53.423,Abu Qir Road - Sidi Gaber,Alexandria,31.2215,29.9354,29.98,66,7.2,clear sky
824,16,60,60,Free Flow,2026-08-30 16:24:54.327,Alexandria Desert Road - Carrefour,Alexandria,31.1854,29.9541,29.98,66,7.2,clear sky
825,17,50,50,Free Flow,2026-08-30 16:24:55.160,Alexandria Agriculture Road Entrance,Alexandria,31.2014,30.0254,29.98,66,7.2,clear sky
826,18,48,48,Free Flow,2026-08-30 16:24:55.970,Mahmoudia Axis - Smouha,Alexandria,31.2087,29.9542,29.98,66,7.2,clear sky
827,19,86,86,Free Flow,2026-08-30 16:24:56.863,Alexandria Desert Road - km 21,Alexandria,31.1025,29.8214,29.98,66,7.2,clear sky
828,20,37,37,Free Flow,2026-08-30 16:24:57.710,Kafoury Road,Alexandria,31.0854,29.7541,29.98,66,7.2,clear sky
829,21,82,82,Free Flow,2026-08-30 16:24:58.537,Borg El Arab Entrance,Alexandria,30.9124,29.5412,29.98,66,7.2,clear sky
830,22,75,75,Free Flow,2026-08-30 16:24:59.417,Cairo-Alex Desert Road - toll gate,Beheira,30.8541,30.1245,32.44,39,8.35,clear sky
831,23,26,26,Free Flow,2026-08-30 16:25:00.263,Agricultural Road - Damanhour,Beheira,31.0412,30.4754,32.44,39,8.35,clear sky
832,24,26,26,Free Flow,2026-08-30 16:25:01.097,Agricultural Road - Tanta Bridge,Gharbia,30.7854,31.0024,34.57,28,7.6,clear sky
833,25,20,20,Free Flow,2026-08-30 16:25:02.007,Agricultural Road - Benha,Qalyubia,30.4612,31.1854,35.59,26,6.95,clear sky
834,26,34,34,Free Flow,2026-08-30 16:25:02.813,Ring Road - Benha Exit,Qalyubia,30.4354,31.2145,35.59,26,6.95,clear sky
835,27,42,42,Free Flow,2026-08-30 16:25:03.667,Ring Road - Shubra El Kheima,Qalyubia,30.1245,31.2451,35.59,26,6.95,clear sky
836,28,11,11,Free Flow,2026-08-30 16:25:04.500,Ring Road - Marg,Cairo,30.1524,31.3452,33.42,27,4.12,clear sky
837,29,79,79,Free Flow,2026-08-30 16:25:05.310,Ring Road - Al Salam City,Cairo,30.1654,31.3854,33.42,27,4.12,clear sky
838,30,77,77,Free Flow,2026-08-30 16:25:06.133,Ring Road - New Cairo Entrance,Cairo,30.0541,31.4251,33.42,27,4.12,clear sky
839,31,66,66,Free Flow,2026-08-30 16:25:06.943,Ring Road - Katameya,Cairo,29.9854,31.3541,33.42,27,4.12,clear sky
840,32,19,21,Moderate,2026-08-30 16:25:07.747,Ring Road - Maadi,Cairo,29.9621,31.2754,33.42,27,4.12,clear sky
841,33,42,42,Free Flow,2026-08-30 16:25:08.567,Ring Road - Mounib,Giza,29.9821,31.2154,33.41,26,4.95,clear sky
842,34,13,13,Free Flow,2026-08-30 16:25:09.430,Ring Road - Mariouteya,Giza,29.9754,31.1542,33.41,26,4.95,clear sky
843,35,14,14,Free Flow,2026-08-30 16:25:10.353,Ring Road - El Waraq,Giza,30.0854,31.2014,33.41,26,4.95,clear sky
844,36,22,26,Moderate,2026-08-30 16:25:11.147,Ring Road - Mohandessin Axis,Giza,30.0654,31.1925,33.41,26,4.95,clear sky
845,37,16,16,Free Flow,2026-08-30 16:25:12.123,October Bridge - Ramses,Cairo,30.0565,31.2442,33.42,27,4.12,clear sky
846,38,15,20,Moderate,2026-08-30 16:25:12.970,October Bridge - Tahrir Sq,Cairo,30.0444,31.2357,33.42,27,4.12,clear sky
847,39,21,21,Free Flow,2026-08-30 16:25:13.800,October Bridge - Zamalek,Cairo,30.0621,31.2215,33.42,27,4.12,clear sky
848,40,25,30,Moderate,2026-08-30 16:25:14.623,October Bridge - Doqqi,Giza,30.0454,31.2145,33.41,26,4.95,clear sky
849,41,19,23,Moderate,2026-08-30 16:25:15.560,October Bridge - Mohandessin End,Giza,30.0541,31.1985,33.41,26,4.95,clear sky
850,42,37,37,Free Flow,2026-08-30 16:25:16.383,October Bridge - Nasr City (Abbas El Akkad),Cairo,30.0687,31.3354,33.42,27,4.12,clear sky
851,43,27,34,Moderate,2026-08-30 16:25:17.243,October Bridge - Al-Manial,Cairo,30.0312,31.2285,33.42,27,4.12,clear sky
852,44,22,42,Heavy Congestion,2026-08-30 16:25:18.060,Salah Salem - Airport Road,Cairo,30.1054,31.3854,33.42,27,4.12,clear sky
853,45,58,58,Free Flow,2026-08-30 16:25:18.887,Salah Salem - Al Azhar,Cairo,30.0454,31.2621,33.42,27,4.12,clear sky
854,46,49,49,Free Flow,2026-08-30 16:25:19.707,Salah Salem - Citadel,Cairo,30.0285,31.2654,33.42,27,4.12,clear sky
855,47,46,46,Free Flow,2026-08-30 16:25:20.513,Salah Salem - Panorama,Cairo,30.0721,31.3154,33.42,27,4.12,clear sky
856,48,19,20,Moderate,2026-08-30 16:25:21.313,Autostrad - Maadi,Cairo,29.9754,31.2654,33.42,27,4.12,clear sky
857,49,20,20,Free Flow,2026-08-30 16:25:22.170,Autostrad - Helwan,Cairo,29.8541,31.3154,33.42,27,4.12,clear sky
858,50,67,67,Free Flow,2026-08-30 16:25:23.007,Autostrad - Nasr City,Cairo,30.0354,31.3354,33.42,27,4.12,clear sky
859,51,38,38,Free Flow,2026-08-30 16:25:23.850,Corniche - Maspero,Cairo,30.0541,31.2312,33.42,27,4.12,clear sky
860,52,20,20,Free Flow,2026-08-30 16:25:24.690,Corniche - Garden City,Cairo,30.0354,31.2285,33.42,27,4.12,clear sky
861,53,41,41,Free Flow,2026-08-30 16:25:25.573,Corniche - Maadi,Cairo,29.9621,31.2454,33.42,27,4.12,clear sky
862,54,27,34,Moderate,2026-08-30 16:25:26.420,Qasr El Nil Bridge,Cairo,30.0435,31.2312,33.42,27,4.12,clear sky
863,55,13,13,Free Flow,2026-08-30 16:25:27.263,Abbas Bridge,Cairo,30.0198,31.2312,33.42,27,4.12,clear sky
864,56,28,28,Free Flow,2026-08-30 16:25:28.107,El Galaa Bridge,Cairo,30.0512,31.2214,33.42,27,4.12,clear sky
865,57,37,37,Free Flow,2026-08-30 16:25:28.980,Tahya Masr Bridge,Cairo,30.0954,31.2245,33.42,27,4.12,clear sky
866,58,25,35,Moderate,2026-08-30 16:25:29.803,Axis 26 July - Lebanon Sq,Giza,30.0612,31.1985,33.41,26,4.95,clear sky
867,59,50,55,Moderate,2026-08-30 16:25:30.667,Axis 26 July - Hyper One,Giza,30.0714,31.0254,33.41,26,4.95,clear sky
868,60,21,21,Free Flow,2026-08-30 16:25:31.490,Axis 26 July - Juhayna Sq,Giza,29.9714,30.9542,33.41,26,4.95,clear sky
869,61,32,32,Free Flow,2026-08-30 16:25:32.397,محور روض الفرج - شبرا,Qalyubia,30.1025,31.2214,35.59,26,6.95,clear sky
870,62,105,105,Free Flow,2026-08-30 16:25:33.230,محور روض الفرج - الضبعة,Giza,30.0854,30.9854,33.41,26,4.95,clear sky
871,63,34,39,Moderate,2026-08-30 16:25:34.073,Haram Street - Giza Square,Giza,30.0124,31.2145,33.41,26,4.95,clear sky
872,64,32,32,Free Flow,2026-08-30 16:25:34.897,Haram Street - Al Arish,Giza,29.9954,31.1754,33.41,26,4.95,clear sky
873,65,36,36,Free Flow,2026-08-30 16:25:35.750,Haram Street - El Remaya,Giza,29.9821,31.1354,33.41,26,4.95,clear sky
874,66,39,39,Free Flow,2026-08-30 16:25:36.617,Faisal Street - El Massaha,Giza,30.0254,31.2014,33.41,26,4.95,clear sky
875,67,32,32,Free Flow,2026-08-30 16:25:37.440,Faisal Street - El Talbeya,Giza,29.9921,31.1654,33.41,26,4.95,clear sky
876,68,61,61,Free Flow,2026-08-30 16:25:38.247,King Faisal Street End,Giza,29.9854,31.1245,33.41,26,4.95,clear sky
877,69,83,83,Free Flow,2026-08-30 16:25:39.080,Cairo-Alexandria Desert Road - Smart Village,Giza,30.0714,31.0154,33.41,26,4.95,clear sky
878,70,40,40,Free Flow,2026-08-30 16:25:39.950,Cairo-Alexandria Desert Road - Sphinx,Giza,30.0214,30.9054,33.41,26,4.95,clear sky
879,71,81,81,Free Flow,2026-08-30 16:25:40.800,Wadi El Natrun Road,Beheira,30.4541,30.3541,32.44,39,8.35,clear sky
880,72,70,70,Free Flow,2026-08-30 16:25:41.640,New Cairo - Teseen Street North,Cairo,30.0254,31.4154,33.42,27,4.12,clear sky
881,73,48,48,Free Flow,2026-08-30 16:25:42.477,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,33.42,27,4.12,clear sky
882,74,74,74,Free Flow,2026-08-30 16:25:43.503,New Cairo - American University,Cairo,30.0054,31.5021,33.42,27,4.12,clear sky
883,75,57,57,Free Flow,2026-08-30 16:25:44.350,New Cairo - Mohamed Naguib Axis,Cairo,30.0154,31.4354,33.42,27,4.12,clear sky
884,76,63,63,Free Flow,2026-08-30 16:25:45.277,New Cairo - Sadat Axis,Cairo,30.0454,31.4254,33.42,27,4.12,clear sky
885,77,39,39,Free Flow,2026-08-30 16:25:46.177,Nasr City - Abbas El Akkad,Cairo,30.0512,31.3354,33.42,27,4.12,clear sky
886,78,24,32,Moderate,2026-08-30 16:25:47.057,Nasr City - Makram Ebeid,Cairo,30.0587,31.3485,33.42,27,4.12,clear sky
887,79,40,40,Free Flow,2026-08-30 16:25:48.010,Nasr City - Mostafa El Nahas,Cairo,30.0454,31.3521,33.42,27,4.12,clear sky
888,80,31,31,Free Flow,2026-08-30 16:25:48.997,Heliopolis - Roxy Sq,Cairo,30.0898,31.3254,33.42,27,4.12,clear sky
889,81,49,49,Free Flow,2026-08-30 16:25:49.877,Heliopolis - Merghany,Cairo,30.0854,31.3354,33.42,27,4.12,clear sky
890,82,55,55,Free Flow,2026-08-30 16:25:50.750,Heliopolis - El Khalifa El Mamoun,Cairo,30.0787,31.3054,33.42,27,4.12,clear sky
891,83,41,41,Free Flow,2026-08-30 16:25:51.627,Maadi - Victoria Square,Cairo,29.9541,31.2541,33.42,27,4.12,clear sky
892,84,26,33,Moderate,2026-08-30 16:25:52.500,Maadi - Degla,Cairo,29.9602,31.2565,33.42,27,4.12,clear sky
893,85,21,21,Free Flow,2026-08-30 16:25:53.403,Zamalek - 26 July St,Cairo,30.0654,31.2214,33.42,27,4.12,clear sky
894,86,20,20,Free Flow,2026-08-30 16:25:54.283,Downtown - Tahrir Sq,Cairo,30.0444,31.2357,33.42,27,4.12,clear sky
895,87,16,16,Free Flow,2026-08-30 16:25:55.107,Downtown - Talaat Harb,Cairo,30.0512,31.2412,33.42,27,4.12,clear sky
896,88,24,33,Moderate,2026-08-30 16:25:55.897,Dokki - Mesaha Sq,Giza,30.0387,31.2145,33.41,26,4.95,clear sky
897,89,23,23,Free Flow,2026-08-30 16:25:56.713,Mohandessin - Shehab St,Giza,30.0554,31.2014,33.41,26,4.95,clear sky
898,90,14,14,Free Flow,2026-08-30 16:25:57.507,Mohandessin - Sudan St,Giza,30.0687,31.2054,33.41,26,4.95,clear sky
899,91,14,14,Free Flow,2026-08-30 16:25:58.317,Giza - El Omraneya,Giza,29.9954,31.2014,33.41,26,4.95,clear sky
900,92,23,23,Free Flow,2026-08-30 16:25:59.197,Shubra - Corniche,Cairo,30.0854,31.2454,33.42,27,4.12,clear sky
901,93,23,23,Free Flow,2026-08-30 16:26:00.953,Shubra - Ahmed Helmy,Cairo,30.0687,31.2485,33.42,27,4.12,clear sky
902,94,19,19,Free Flow,2026-08-30 16:26:01.790,Ain Shams - El Matareya,Cairo,30.1254,31.3154,33.42,27,4.12,clear sky
903,95,49,49,Free Flow,2026-08-30 16:26:02.640,Ain Shams University Area,Cairo,30.0754,31.2854,33.42,27,4.12,clear sky
904,96,32,32,Free Flow,2026-08-30 16:26:03.513,Helwan - Corniche,Cairo,29.8454,31.3354,33.42,27,4.12,clear sky
905,97,24,24,Free Flow,2026-08-30 16:26:04.487,Helwan University Area,Cairo,29.8512,31.3054,33.42,27,4.12,clear sky
906,98,56,56,Free Flow,2026-08-30 16:26:05.310,Nasr City - Al-Ahly Club Area,Cairo,30.0812,31.3541,33.42,27,4.12,clear sky
907,99,46,46,Free Flow,2026-08-30 16:26:06.143,Cairo International Stadium Area,Cairo,30.0714,31.3154,33.42,27,4.12,clear sky
908,100,72,72,Free Flow,2026-08-30 16:26:06.990,Cairo Festival City Area,Cairo,30.0312,31.4014,33.42,27,4.12,clear sky
909,101,38,38,Free Flow,2026-08-30 16:26:07.840,Maadi - Ring Road Carrefour,Cairo,29.9714,31.2954,33.42,27,4.12,clear sky
910,1,12,16,Moderate,2026-08-30 17:11:42.440,Stanley Bridge,Alexandria,31.2291,29.9575,28.35,61,6.06,clear sky
911,2,20,25,Moderate,2026-08-30 17:11:43.237,Corniche - San Stefano,Alexandria,31.2465,29.9723,28.35,61,6.06,clear sky
912,3,19,23,Moderate,2026-08-30 17:11:44.027,Corniche - Gleem,Alexandria,31.2391,29.9654,28.35,61,6.06,clear sky
913,4,19,23,Moderate,2026-08-30 17:11:44.820,Corniche - Roushdy,Alexandria,31.2365,29.9621,28.35,61,6.06,clear sky
914,5,20,27,Moderate,2026-08-30 17:11:45.590,Corniche - Sporting,Alexandria,31.2214,29.9482,28.35,61,6.06,clear sky
915,6,20,27,Moderate,2026-08-30 17:11:46.390,Corniche - Ibrahimia,Alexandria,31.2145,29.9412,28.35,61,6.06,clear sky
916,7,35,38,Moderate,2026-08-30 17:11:47.163,Corniche - Camp Cesar,Alexandria,31.2098,29.9365,28.35,61,6.06,clear sky
917,8,26,26,Free Flow,2026-08-30 17:11:47.977,Corniche - Chatby,Alexandria,31.2012,29.9284,28.35,61,6.06,clear sky
918,9,27,27,Free Flow,2026-08-30 17:11:48.760,Corniche - Silsela,Alexandria,31.2054,29.8965,28.35,61,6.06,clear sky
919,10,17,17,Free Flow,2026-08-30 17:11:49.537,Corniche - Citadel Qaitbay,Alexandria,31.2123,29.8854,28.35,61,6.06,clear sky
920,11,34,34,Free Flow,2026-08-30 17:11:50.307,Corniche - Miami,Alexandria,31.2825,30.0152,28.35,61,6.06,clear sky
921,12,34,34,Free Flow,2026-08-30 17:11:51.087,Corniche - Montaza,Alexandria,31.2871,30.0214,28.35,61,6.06,clear sky
922,13,34,34,Free Flow,2026-08-30 17:11:51.863,Abu Qir Road - Victoria,Alexandria,31.2412,29.9854,28.35,61,6.06,clear sky
923,14,22,22,Free Flow,2026-08-30 17:11:52.697,Abu Qir Road - Fleming,Alexandria,31.2354,29.9741,28.35,61,6.06,clear sky
924,15,15,18,Moderate,2026-08-30 17:11:53.510,Abu Qir Road - Sidi Gaber,Alexandria,31.2215,29.9354,28.35,61,6.06,clear sky
925,16,60,60,Free Flow,2026-08-30 17:11:54.290,Alexandria Desert Road - Carrefour,Alexandria,31.1854,29.9541,28.35,61,6.06,clear sky
926,17,50,50,Free Flow,2026-08-30 17:11:55.067,Alexandria Agriculture Road Entrance,Alexandria,31.2014,30.0254,28.35,61,6.06,clear sky
927,18,48,48,Free Flow,2026-08-30 17:11:55.837,Mahmoudia Axis - Smouha,Alexandria,31.2087,29.9542,28.35,61,6.06,clear sky
928,19,86,86,Free Flow,2026-08-30 17:11:56.603,Alexandria Desert Road - km 21,Alexandria,31.1025,29.8214,28.35,61,6.06,clear sky
929,20,37,37,Free Flow,2026-08-30 17:11:57.400,Kafoury Road,Alexandria,31.0854,29.7541,28.35,61,6.06,clear sky
930,21,82,82,Free Flow,2026-08-30 17:11:58.163,Borg El Arab Entrance,Alexandria,30.9124,29.5412,28.35,61,6.06,clear sky
931,22,75,75,Free Flow,2026-08-30 17:11:58.937,Cairo-Alex Desert Road - toll gate,Beheira,30.8541,30.1245,32.21,32,8.21,clear sky
932,23,26,26,Free Flow,2026-08-30 17:11:59.710,Agricultural Road - Damanhour,Beheira,31.0412,30.4754,32.21,32,8.21,clear sky
933,24,26,26,Free Flow,2026-08-30 17:12:00.510,Agricultural Road - Tanta Bridge,Gharbia,30.7854,31.0024,34.37,27,7.52,clear sky
934,25,20,20,Free Flow,2026-08-30 17:12:01.300,Agricultural Road - Benha,Qalyubia,30.4612,31.1854,35.4,25,8.0,clear sky
