Incident_ID,Location_Name,Incident_Date,Incident_Time,Incident_Type,Severity,Cause,Road_Delay_Minutes,ADAS_Driver_Status,Temperature_C,Humidity_Pct,Wind_Speed_ms,Weather_Condition,CurrentSpeed,TrafficStatus
INC_104454,Ring Road - Maadi,2026-05-16,02:39:01,Accident,Major,Phone Usage,61,DISTRACTED: PHONE USAGE!,33.1,31,3.5,Clear Sky,11,Heavy Traffic
INC_104455,Abbas Bridge,2026-08-04,09:44:01,Accident,Major,Phone Usage,88,DISTRACTED: PHONE USAGE!,37.7,43,2.7,Cloudy,11,Heavy Traffic
INC_104456,Corniche - Montaza,2026-06-20,21:58:01,Accident,Major,Driver Fatigue,115,FATIGUE - YAWNING!,24.9,62,6.7,Cloudy,9,Heavy Traffic
INC_104457,Cairo-Alex Desert Road - toll gate,2026-04-11,07:27:01,Accident,Moderate,Lack of Attention,38,DISTRACTED: LOOKING AWAY!,25.9,33,5.4,Clear Sky,19,Moderate Traffic
INC_104458,King Faisal Street End,2026-07-18,00:40:01,Accident,Fatal,Driver Fatigue,167,DROWSY - SLEEPING!,24.5,58,4.7,Clear Sky,7,Heavy Traffic
INC_104459,Agricultural Road - Tanta Bridge,2026-05-11,09:02:01,Accident,Fatal,Driver Fatigue,225,DROWSY - SLEEPING!,31.6,61,6.4,Clear Sky,14,Heavy Traffic
INC_104460,Nasr City - Makram Ebeid,2026-08-20,07:22:01,Accident,Fatal,Fainting / Sudden Illness,232,SOS: FAINTING / EMERGENCY!,22.4,42,4.0,Clear Sky,9,Heavy Traffic
INC_104461,Faisal Street - El Massaha,2026-06-05,09:55:01,Weather Condition,Minor,Engine Failure,17,SAFE & FOCUSED,19.4,81,9.5,Rainy,26,Moderate Traffic
INC_104462,Shubra - Ahmed Helmy,2026-08-21,20:37:01,Accident,Major,Fainting / Sudden Illness,117,SOS: FAINTING / EMERGENCY!,30.2,38,3.9,Clear Sky,6,Heavy Traffic
INC_104463,Kafoury Road,2026-07-18,21:36:01,Accident,Moderate,Lack of Attention,38,DISTRACTED: LOOKING AWAY!,33.4,38,6.9,Clear Sky,16,Moderate Traffic
INC_104464,King Faisal Street End,2026-06-29,02:13:01,Accident,Minor,Lack of Attention,24,DISTRACTED: LOOKING AWAY!,37.8,42,3.1,Clear Sky,61,Free Flow
INC_104465,Autostrad - Maadi,2026-06-27,07:39:01,Accident,Moderate,Driver Fatigue,46,FATIGUE - YAWNING!,28.2,33,2.2,Clear Sky,23,Moderate Traffic
INC_104466,Ring Road - Benha Exit,2026-04-23,07:12:01,Vehicle Breakdown,Moderate,Slippery Road,34,SAFE & FOCUSED,14.2,90,2.9,Foggy,32,Moderate Traffic
INC_104467,Shubra - Ahmed Helmy,2026-08-25,00:20:01,Roadworks,Minor,Engine Failure,21,SAFE & FOCUSED,34.1,41,6.4,Clear Sky,22,Moderate Traffic
INC_104468,Abu Qir Road - Fleming,2026-07-16,23:33:01,Accident,Major,Fainting / Sudden Illness,82,SOS: FAINTING / EMERGENCY!,29.0,47,6.2,Clear Sky,9,Heavy Traffic
INC_104469,October Bridge - Ramses,2026-05-08,03:18:01,Accident (Other Driver),Moderate,Slippery Road,42,SAFE & FOCUSED,14.1,85,1.5,Foggy,18,Moderate Traffic
INC_104470,Mohandessin - Shehab St,2026-06-18,05:30:01,Accident,Major,Fainting / Sudden Illness,87,SOS: FAINTING / EMERGENCY!,34.5,43,5.1,Clear Sky,3,Heavy Traffic
INC_104471,Cairo-Alex Desert Road - toll gate,2026-07-30,21:17:01,Roadworks,Minor,Unknown,29,SAFE & FOCUSED,36.2,51,7.3,Clear Sky,24,Moderate Traffic
INC_104472,October Bridge - Ramses,2026-05-25,04:15:01,Accident,Moderate,Lack of Attention,32,DISTRACTED: LOOKING AWAY!,22.0,61,7.6,Clear Sky,30,Moderate Traffic
INC_104473,Abu Qir Road - Victoria,2026-08-24,18:16:01,Vehicle Breakdown,Minor,Engine Failure,22,SAFE & FOCUSED,22.9,45,4.4,Cloudy,75,Free Flow
INC_104474,Axis 26 July - Juhayna Sq,2026-05-27,11:23:01,Accident,Major,Driver Fatigue,90,FATIGUE - YAWNING!,30.6,31,5.3,Clear Sky,12,Heavy Traffic
INC_104475,Mahmoudia Axis - Smouha,2026-05-01,05:29:01,Accident,Major,Driver Fatigue,112,FATIGUE - YAWNING!,33.2,40,3.0,Clear Sky,1,Heavy Traffic
INC_104476,Ring Road - Mounib,2026-08-24,07:07:01,Accident,Moderate,Phone Usage,47,DISTRACTED: PHONE USAGE!,21.1,38,2.1,Cloudy,20,Moderate Traffic
INC_104477,Corniche - Maspero,2026-04-30,00:29:01,Accident,Major,Driver Fatigue,75,DROWSY - SLEEPING!,30.8,34,4.1,Cloudy,3,Heavy Traffic
INC_104478,October Bridge - Mohandessin End,2026-07-28,20:33:01,Accident,Major,Phone Usage,100,DISTRACTED: PHONE USAGE!,23.6,63,6.9,Clear Sky,6,Heavy Traffic
INC_104479,Nasr City - Al-Ahly Club Area,2026-04-18,14:40:01,Accident,Minor,Lack of Attention,24,DISTRACTED: LOOKING AWAY!,35.6,32,6.2,Clear Sky,47,Free Flow
INC_104480,Autostrad - Maadi,2026-06-13,12:38:01,Accident,Fatal,Fainting / Sudden Illness,210,SOS: FAINTING / EMERGENCY!,34.2,46,2.1,Clear Sky,11,Heavy Traffic
INC_104481,New Cairo - Teseen Street North,2026-06-19,00:06:01,Accident,Moderate,Phone Usage,33,DISTRACTED: PHONE USAGE!,21.4,58,3.1,Clear Sky,26,Moderate Traffic
INC_104482,October Bridge - Tahrir Sq,2026-06-03,19:36:01,Accident,Moderate,Driver Fatigue,60,FATIGUE - YAWNING!,35.9,43,3.4,Clear Sky,15,Moderate Traffic
INC_104483,Faisal Street - El Talbeya,2026-07-26,05:34:01,Accident,Minor,Lack of Attention,24,DISTRACTED: LOOKING AWAY!,35.2,64,5.6,Clear Sky,40,Moderate Traffic
INC_104484,Ain Shams University Area,2026-04-29,10:51:01,Weather Condition,Moderate,Slippery Road,57,SAFE & FOCUSED,15.4,91,7.0,Rainy,20,Moderate Traffic
INC_104485,Helwan - Corniche,2026-03-05,16:43:01,Accident,Fatal,Driver Fatigue,150,DROWSY - SLEEPING!,22.8,58,4.0,Clear Sky,2,Heavy Traffic
INC_104486,Cairo Festival City Area,2026-05-20,01:03:01,Accident,Major,Fainting / Sudden Illness,62,SOS: FAINTING / EMERGENCY!,27.3,42,3.6,Clear Sky,3,Heavy Traffic
INC_104487,Ring Road - El Waraq,2026-03-26,23:53:01,Accident,Moderate,Speeding,45,STRESS / ANGER DETECTED!,34.6,59,4.6,Clear Sky,31,Moderate Traffic
INC_104488,Downtown - Tahrir Sq,2026-06-15,22:03:01,Accident,Fatal,Driver Fatigue,174,FATIGUE - YAWNING!,31.1,65,3.6,Clear Sky,0,Heavy Traffic
INC_104489,Ring Road - New Cairo Entrance,2026-08-09,14:44:01,Accident,Moderate,Lack of Attention,51,DISTRACTED: LOOKING AWAY!,31.1,38,3.5,Clear Sky,19,Moderate Traffic
INC_104490,Heliopolis - Merghany,2026-08-05,12:42:01,Accident,Minor,Lack of Attention,25,DISTRACTED: LOOKING AWAY!,28.5,60,7.0,Cloudy,56,Free Flow
INC_104491,Dokki - Mesaha Sq,2026-08-20,18:18:01,Accident,Major,Fainting / Sudden Illness,116,SOS: FAINTING / EMERGENCY!,33.5,63,2.9,Cloudy,13,Heavy Traffic
INC_104492,Downtown - Tahrir Sq,2026-08-22,13:12:01,Accident,Moderate,Driver Fatigue,30,FATIGUE - YAWNING!,35.9,44,2.4,Clear Sky,23,Moderate Traffic
INC_104493,Salah Salem - Airport Road,2026-04-07,00:52:01,Accident,Moderate,Phone Usage,47,DISTRACTED: PHONE USAGE!,34.7,43,4.6,Clear Sky,22,Moderate Traffic
INC_104494,Corniche - Maadi,2026-04-28,01:27:01,Accident,Moderate,Phone Usage,52,DISTRACTED: PHONE USAGE!,22.2,35,2.7,Clear Sky,31,Moderate Traffic
INC_104495,Abbas Bridge,2026-05-27,15:51:01,Roadworks,Moderate,Slippery Road,31,SAFE & FOCUSED,16.0,90,7.6,Rainy,32,Moderate Traffic
INC_104496,Borg El Arab Entrance,2026-05-27,03:33:01,Accident,Moderate,Driver Fatigue,39,DROWSY - SLEEPING!,36.4,62,2.1,Clear Sky,19,Moderate Traffic
INC_104497,Haram Street - Giza Square,2026-09-01,07:19:01,Accident,Minor,Sudden Braking,23,STRESS / ANGER DETECTED!,36.9,40,2.5,Clear Sky,51,Free Flow
INC_104498,Mahmoudia Axis - Smouha,2026-07-12,05:49:01,Accident,Moderate,Sudden Braking,44,STRESS / ANGER DETECTED!,37.1,52,3.7,Clear Sky,25,Moderate Traffic
INC_104499,October Bridge - Nasr City (Abbas El Akkad),2026-06-01,15:37:01,Accident,Minor,Speeding,21,STRESS / ANGER DETECTED!,28.2,62,5.7,Cloudy,47,Free Flow
INC_104500,Salah Salem - Airport Road,2026-05-03,05:10:01,Accident,Fatal,Driver Fatigue,240,DROWSY - SLEEPING!,28.1,50,3.7,Clear Sky,2,Heavy Traffic
INC_104501,Cairo-Alexandria Desert Road - Sphinx,2026-04-30,18:59:01,Accident,Minor,Lack of Attention,28,DISTRACTED: LOOKING AWAY!,35.8,30,2.2,Clear Sky,40,Free Flow
INC_104502,Cairo-Alexandria Desert Road - Smart Village,2026-05-18,07:46:01,Accident,Minor,Lack of Attention,15,DISTRACTED: LOOKING AWAY!,36.1,62,6.9,Clear Sky,80,Free Flow
INC_104503,Alexandria Desert Road - km 21,2026-03-12,05:36:01,Accident,Minor,Lack of Attention,19,DISTRACTED: LOOKING AWAY!,35.4,60,4.9,Clear Sky,71,Free Flow
INC_104504,Alexandria Desert Road - km 21,2026-08-09,01:03:01,Accident,Minor,Speeding,27,STRESS / ANGER DETECTED!,38.0,33,6.7,Cloudy,39,Moderate Traffic
INC_104505,New Cairo - Mohamed Naguib Axis,2026-08-15,21:15:01,Vehicle Breakdown,Moderate,Slippery Road,41,SAFE & FOCUSED,16.6,91,13.3,Rainy,23,Moderate Traffic
INC_104506,Haram Street - Giza Square,2026-07-13,12:46:01,Accident,Minor,Lack of Attention,27,DISTRACTED: LOOKING AWAY!,27.9,61,2.6,Clear Sky,34,Moderate Traffic
INC_104507,Corniche - Chatby,2026-06-14,03:24:01,Accident,Minor,Speeding,25,STRESS / ANGER DETECTED!,31.7,61,7.1,Clear Sky,62,Free Flow
INC_104508,Giza - El Omraneya,2026-07-23,19:42:01,Accident (Other Driver),Minor,Engine Failure,16,SAFE & FOCUSED,37.8,58,6.3,Clear Sky,40,Free Flow
INC_104509,New Cairo - Sadat Axis,2026-05-23,10:49:01,Vehicle Breakdown,Minor,Engine Failure,20,SAFE & FOCUSED,22.3,54,3.8,Clear Sky,53,Free Flow
INC_104510,New Cairo - American University,2026-04-03,03:26:01,Vehicle Breakdown,Moderate,Engine Failure,48,SAFE & FOCUSED,28.1,47,3.3,Clear Sky,35,Moderate Traffic
INC_104511,Ring Road - Mariouteya,2026-08-01,13:34:01,Accident,Fatal,Fainting / Sudden Illness,234,SOS: FAINTING / EMERGENCY!,27.3,62,7.9,Clear Sky,1,Heavy Traffic
INC_104512,Zamalek - 26 July St,2026-03-21,22:38:01,Weather Condition,Minor,Engine Failure,17,SAFE & FOCUSED,15.0,87,1.7,Foggy,51,Free Flow
INC_104513,Salah Salem - Citadel,2026-08-10,21:31:01,Accident,Minor,Speeding,27,STRESS / ANGER DETECTED!,25.1,64,7.1,Clear Sky,48,Free Flow
INC_104514,Ring Road - Katameya,2026-06-01,22:05:01,Accident,Major,Fainting / Sudden Illness,80,SOS: FAINTING / EMERGENCY!,28.8,62,5.3,Cloudy,13,Heavy Traffic
INC_104515,Tahya Masr Bridge,2026-08-14,09:15:01,Accident,Major,Phone Usage,82,DISTRACTED: PHONE USAGE!,30.6,64,3.8,Clear Sky,13,Heavy Traffic
INC_104516,Ring Road - Marg,2026-05-22,09:19:01,Accident,Fatal,Fainting / Sudden Illness,122,SOS: FAINTING / EMERGENCY!,37.5,51,3.1,Cloudy,5,Heavy Traffic
INC_104517,Ain Shams - El Matareya,2026-08-19,16:12:01,Roadworks,Minor,Unknown,23,SAFE & FOCUSED,29.1,47,7.5,Clear Sky,61,Free Flow
INC_104518,Cairo-Alex Desert Road - toll gate,2026-08-02,16:54:01,Accident,Major,Phone Usage,77,DISTRACTED: PHONE USAGE!,37.9,60,3.4,Clear Sky,0,Heavy Traffic
INC_104519,Abu Qir Road - Victoria,2026-07-14,08:57:01,Accident,Minor,Speeding,23,STRESS / ANGER DETECTED!,29.4,37,3.1,Clear Sky,37,Moderate Traffic
INC_104520,Ring Road - Maadi,2026-03-11,04:55:01,Weather Condition,Minor,Unknown,21,SAFE & FOCUSED,16.8,85,2.4,Foggy,51,Free Flow
INC_104521,Alexandria Agriculture Road Entrance,2026-05-08,15:13:01,Accident,Moderate,Driver Fatigue,58,FATIGUE - YAWNING!,22.4,40,2.9,Clear Sky,20,Moderate Traffic
INC_104522,October Bridge - Tahrir Sq,2026-07-25,11:07:01,Accident,Moderate,Phone Usage,54,DISTRACTED: PHONE USAGE!,35.5,52,4.5,Clear Sky,33,Moderate Traffic
INC_104523,Agricultural Road - Benha,2026-07-19,16:04:01,Accident,Major,Driver Fatigue,68,FATIGUE - YAWNING!,23.6,60,5.7,Cloudy,1,Heavy Traffic
INC_104524,Corniche - Gleem,2026-08-24,04:02:01,Accident,Moderate,Lack of Attention,34,DISTRACTED: LOOKING AWAY!,29.9,52,2.3,Clear Sky,26,Moderate Traffic
INC_104525,Ring Road - Katameya,2026-07-06,14:01:01,Accident,Major,Driver Fatigue,116,DROWSY - SLEEPING!,31.7,62,2.4,Cloudy,1,Heavy Traffic
INC_104526,Ring Road - Mariouteya,2026-05-08,19:41:01,Accident,Fatal,Driver Fatigue,193,DROWSY - SLEEPING!,34.9,53,2.2,Clear Sky,9,Heavy Traffic
INC_104527,October Bridge - Nasr City (Abbas El Akkad),2026-04-27,09:39:01,Accident,Minor,Sudden Braking,29,STRESS / ANGER DETECTED!,24.9,32,7.9,Clear Sky,27,Moderate Traffic
INC_104528,Corniche - Ibrahimia,2026-07-26,17:14:01,Accident,Major,Phone Usage,73,DISTRACTED: PHONE USAGE!,35.8,39,4.4,Clear Sky,4,Heavy Traffic
INC_104529,Cairo-Alex Desert Road - toll gate,2026-05-17,16:22:01,Accident (Other Driver),Minor,Slippery Road,25,SAFE & FOCUSED,21.6,77,8.7,Rainy,61,Free Flow
INC_104530,Borg El Arab Entrance,2026-06-09,17:48:01,Accident,Fatal,Fainting / Sudden Illness,227,SOS: FAINTING / EMERGENCY!,23.0,53,2.9,Clear Sky,2,Heavy Traffic
INC_104531,Autostrad - Helwan,2026-07-30,15:07:01,Accident,Moderate,Speeding,35,STRESS / ANGER DETECTED!,20.4,41,4.5,Clear Sky,26,Moderate Traffic
INC_104532,Axis 26 July - Lebanon Sq,2026-04-22,00:14:01,Accident,Minor,Lack of Attention,19,DISTRACTED: LOOKING AWAY!,36.6,46,6.2,Clear Sky,35,Moderate Traffic
INC_104533,Ring Road - Al Salam City,2026-05-06,13:28:01,Accident,Moderate,Lack of Attention,59,DISTRACTED: LOOKING AWAY!,35.0,34,6.5,Cloudy,18,Moderate Traffic
INC_104534,Mahmoudia Axis - Smouha,2026-08-18,03:38:01,Accident,Minor,Speeding,19,STRESS / ANGER DETECTED!,23.5,40,3.3,Clear Sky,22,Moderate Traffic
INC_104535,Ring Road - Mounib,2026-03-20,03:12:01,Accident,Minor,Lack of Attention,18,DISTRACTED: LOOKING AWAY!,24.1,42,6.0,Clear Sky,72,Free Flow
INC_104536,Nasr City - Makram Ebeid,2026-03-25,21:04:01,Accident,Major,Driver Fatigue,76,DROWSY - SLEEPING!,29.5,57,7.9,Cloudy,8,Heavy Traffic
INC_104537,El Galaa Bridge,2026-03-31,21:33:01,Accident,Minor,Lack of Attention,17,DISTRACTED: LOOKING AWAY!,35.5,32,4.5,Clear Sky,62,Free Flow
INC_104538,Ain Shams - El Matareya,2026-06-15,18:57:01,Accident (Other Driver),Moderate,Slippery Road,56,SAFE & FOCUSED,18.4,86,2.4,Foggy,22,Moderate Traffic
INC_104539,Maadi - Victoria Square,2026-08-17,15:09:01,Accident (Other Driver),Minor,Engine Failure,28,SAFE & FOCUSED,29.7,56,4.2,Clear Sky,20,Moderate Traffic
INC_104540,Ring Road - Shubra El Kheima,2026-07-10,03:43:01,Accident,Moderate,Phone Usage,47,DISTRACTED: PHONE USAGE!,23.1,35,2.6,Clear Sky,33,Moderate Traffic
INC_104541,Axis 26 July - Juhayna Sq,2026-03-06,03:33:01,Accident (Other Driver),Minor,Engine Failure,22,SAFE & FOCUSED,35.6,55,4.7,Clear Sky,20,Moderate Traffic
INC_104542,Salah Salem - Airport Road,2026-07-23,13:20:01,Accident,Fatal,Fainting / Sudden Illness,127,SOS: FAINTING / EMERGENCY!,38.0,42,5.3,Cloudy,10,Heavy Traffic
INC_104543,Mohandessin - Sudan St,2026-08-05,20:22:01,Vehicle Breakdown,Minor,Slippery Road,21,SAFE & FOCUSED,15.9,100,1.9,Foggy,48,Free Flow
INC_104544,Salah Salem - Airport Road,2026-06-04,16:17:01,Accident,Major,Fainting / Sudden Illness,103,SOS: FAINTING / EMERGENCY!,31.3,41,5.1,Cloudy,1,Heavy Traffic
INC_104545,Cairo Festival City Area,2026-08-07,18:41:01,Vehicle Breakdown,Moderate,Unknown,58,SAFE & FOCUSED,33.2,61,2.9,Clear Sky,18,Moderate Traffic
INC_104546,Heliopolis - Merghany,2026-03-14,17:01:01,Accident,Moderate,Lack of Attention,36,DISTRACTED: LOOKING AWAY!,26.6,42,7.2,Clear Sky,21,Moderate Traffic
INC_104547,Abu Qir Road - Victoria,2026-08-08,21:07:01,Accident,Major,Fainting / Sudden Illness,118,SOS: FAINTING / EMERGENCY!,22.6,40,5.3,Clear Sky,10,Heavy Traffic
INC_104548,Agricultural Road - Tanta Bridge,2026-06-16,21:05:01,Accident,Moderate,Driver Fatigue,60,FATIGUE - YAWNING!,27.1,49,5.4,Cloudy,24,Moderate Traffic
INC_104549,Ring Road - Benha Exit,2026-07-31,09:37:01,Accident,Minor,Lack of Attention,26,DISTRACTED: LOOKING AWAY!,26.5,33,2.9,Clear Sky,55,Free Flow
INC_104550,Salah Salem - Airport Road,2026-08-07,06:21:01,Roadworks,Minor,Engine Failure,19,SAFE & FOCUSED,28.6,58,2.7,Clear Sky,39,Moderate Traffic
INC_104551,Giza - El Omraneya,2026-08-04,23:23:01,Accident,Moderate,Speeding,49,STRESS / ANGER DETECTED!,37.1,60,3.6,Cloudy,22,Moderate Traffic
INC_104552,Agricultural Road - Damanhour,2026-06-14,06:23:01,Accident,Moderate,Driver Fatigue,51,FATIGUE - YAWNING!,22.0,63,6.8,Clear Sky,19,Moderate Traffic
INC_104553,Axis 26 July - Hyper One,2026-07-30,05:04:01,Accident,Major,Driver Fatigue,73,DROWSY - SLEEPING!,22.1,30,4.0,Clear Sky,15,Heavy Traffic
INC_104554,محور روض الفرج - شبرا,2026-04-23,05:11:01,Accident,Minor,Sudden Braking,17,STRESS / ANGER DETECTED!,23.2,57,6.4,Clear Sky,31,Moderate Traffic
INC_104555,Ring Road - Shubra El Kheima,2026-03-16,22:40:01,Accident,Moderate,Phone Usage,36,DISTRACTED: PHONE USAGE!,33.2,58,5.5,Cloudy,24,Moderate Traffic
INC_104556,Maadi - Ring Road Carrefour,2026-06-08,20:16:01,Accident,Fatal,Fainting / Sudden Illness,214,SOS: FAINTING / EMERGENCY!,34.4,65,7.1,Cloudy,8,Heavy Traffic
INC_104557,Corniche - Miami,2026-05-03,03:56:01,Vehicle Breakdown,Moderate,Unknown,32,SAFE & FOCUSED,26.1,41,7.5,Clear Sky,24,Moderate Traffic
INC_104558,Ring Road - Marg,2026-03-09,21:30:01,Accident,Moderate,Sudden Braking,41,STRESS / ANGER DETECTED!,21.1,52,4.9,Clear Sky,22,Moderate Traffic
INC_104559,Mohandessin - Shehab St,2026-08-22,05:17:01,Accident,Moderate,Driver Fatigue,49,FATIGUE - YAWNING!,34.0,31,7.3,Cloudy,21,Moderate Traffic
INC_104560,Abu Qir Road - Victoria,2026-04-02,13:11:01,Accident,Fatal,Driver Fatigue,121,FATIGUE - YAWNING!,29.1,49,6.1,Cloudy,3,Heavy Traffic
INC_104561,Ring Road - El Waraq,2026-07-30,22:17:01,Vehicle Breakdown,Minor,Engine Failure,30,SAFE & FOCUSED,22.5,41,7.1,Cloudy,23,Moderate Traffic
INC_104562,New Cairo - Sadat Axis,2026-06-12,20:14:01,Accident,Moderate,Speeding,60,STRESS / ANGER DETECTED!,32.1,37,5.0,Clear Sky,27,Moderate Traffic
INC_104563,Heliopolis - Merghany,2026-06-16,12:03:01,Accident,Moderate,Driver Fatigue,47,DROWSY - SLEEPING!,29.9,30,2.4,Clear Sky,22,Moderate Traffic
INC_104564,October Bridge - Mohandessin End,2026-03-11,11:23:01,Accident,Major,Phone Usage,75,DISTRACTED: PHONE USAGE!,22.1,40,7.5,Clear Sky,2,Heavy Traffic
INC_104565,Nasr City - Al-Ahly Club Area,2026-04-21,06:19:01,Accident,Major,Phone Usage,79,DISTRACTED: PHONE USAGE!,31.1,51,7.1,Clear Sky,9,Heavy Traffic
INC_104566,October Bridge - Mohandessin End,2026-04-12,04:54:01,Accident,Moderate,Sudden Braking,60,STRESS / ANGER DETECTED!,29.0,51,2.1,Clear Sky,31,Moderate Traffic
INC_104567,Nasr City - Al-Ahly Club Area,2026-05-23,11:38:01,Accident,Minor,Speeding,27,STRESS / ANGER DETECTED!,21.7,64,5.1,Cloudy,26,Moderate Traffic
INC_104568,Corniche - Citadel Qaitbay,2026-03-21,00:57:01,Accident,Moderate,Driver Fatigue,40,FATIGUE - YAWNING!,37.2,56,5.5,Clear Sky,18,Moderate Traffic
INC_104569,October Bridge - Tahrir Sq,2026-05-01,12:45:01,Accident,Major,Driver Fatigue,65,FATIGUE - YAWNING!,27.8,37,4.6,Clear Sky,14,Heavy Traffic
INC_104570,Corniche - Chatby,2026-08-01,07:21:01,Accident,Fatal,Driver Fatigue,121,FATIGUE - YAWNING!,23.9,40,5.6,Cloudy,1,Heavy Traffic
INC_104571,Maadi - Ring Road Carrefour,2026-04-08,20:55:01,Accident,Fatal,Driver Fatigue,138,DROWSY - SLEEPING!,21.5,30,5.9,Clear Sky,0,Heavy Traffic
INC_104572,New Cairo - Teseen Street South,2026-04-27,21:21:01,Accident,Minor,Lack of Attention,17,DISTRACTED: LOOKING AWAY!,35.5,31,7.3,Clear Sky,35,Moderate Traffic
INC_104573,Salah Salem - Airport Road,2026-08-21,12:08:01,Accident,Fatal,Fainting / Sudden Illness,202,SOS: FAINTING / EMERGENCY!,24.1,53,7.7,Clear Sky,8,Heavy Traffic
INC_104574,October Bridge - Doqqi,2026-07-05,00:02:01,Accident,Moderate,Sudden Braking,59,STRESS / ANGER DETECTED!,35.6,33,7.3,Clear Sky,27,Moderate Traffic
INC_104575,Ring Road - El Waraq,2026-08-21,08:28:01,Accident,Fatal,Driver Fatigue,143,DROWSY - SLEEPING!,22.5,56,4.0,Clear Sky,6,Heavy Traffic
INC_104576,October Bridge - Al-Manial,2026-05-05,04:16:01,Accident,Major,Fainting / Sudden Illness,69,SOS: FAINTING / EMERGENCY!,24.8,44,5.4,Clear Sky,12,Heavy Traffic
INC_104577,محور روض الفرج - شبرا,2026-07-08,09:03:01,Accident,Minor,Lack of Attention,29,DISTRACTED: LOOKING AWAY!,26.8,32,7.1,Cloudy,38,Moderate Traffic
INC_104578,Cairo-Alex Desert Road - toll gate,2026-03-20,12:07:01,Accident,Fatal,Driver Fatigue,234,FATIGUE - YAWNING!,29.7,34,7.1,Clear Sky,13,Heavy Traffic
INC_104579,Ain Shams University Area,2026-07-01,16:48:01,Accident,Minor,Speeding,16,STRESS / ANGER DETECTED!,32.7,47,3.0,Clear Sky,38,Moderate Traffic
INC_104580,Haram Street - El Remaya,2026-06-25,02:50:01,Accident,Major,Phone Usage,84,DISTRACTED: PHONE USAGE!,25.6,59,5.2,Clear Sky,3,Heavy Traffic
INC_104581,Ring Road - New Cairo Entrance,2026-05-07,00:33:01,Accident,Moderate,Lack of Attention,46,DISTRACTED: LOOKING AWAY!,22.2,44,4.4,Clear Sky,34,Moderate Traffic
INC_104582,New Cairo - Teseen Street South,2026-04-12,16:16:01,Accident,Major,Phone Usage,62,DISTRACTED: PHONE USAGE!,34.5,61,2.4,Clear Sky,10,Heavy Traffic
INC_104583,Corniche - Maspero,2026-05-08,12:18:01,Accident,Moderate,Driver Fatigue,37,DROWSY - SLEEPING!,33.2,33,6.7,Clear Sky,21,Moderate Traffic
INC_104584,Heliopolis - El Khalifa El Mamoun,2026-05-01,01:26:01,Accident,Major,Phone Usage,107,DISTRACTED: PHONE USAGE!,35.9,55,8.0,Clear Sky,11,Heavy Traffic
INC_104585,Wadi El Natrun Road,2026-06-08,00:13:01,Accident,Moderate,Lack of Attention,35,DISTRACTED: LOOKING AWAY!,22.2,57,7.6,Cloudy,34,Moderate Traffic
INC_104586,Stanley Bridge,2026-08-22,00:41:01,Accident,Major,Phone Usage,66,DISTRACTED: PHONE USAGE!,37.2,40,7.3,Clear Sky,3,Heavy Traffic
INC_104587,Downtown - Tahrir Sq,2026-04-27,15:59:01,Accident,Moderate,Phone Usage,36,DISTRACTED: PHONE USAGE!,25.9,47,3.0,Cloudy,17,Moderate Traffic
INC_104588,Kafoury Road,2026-07-19,02:53:01,Accident,Moderate,Driver Fatigue,36,FATIGUE - YAWNING!,20.2,46,7.9,Cloudy,21,Moderate Traffic
INC_104589,محور روض الفرج - الضبعة,2026-04-04,16:18:01,Accident,Moderate,Driver Fatigue,54,FATIGUE - YAWNING!,29.4,51,3.3,Clear Sky,25,Moderate Traffic
INC_104590,Giza - El Omraneya,2026-07-01,18:17:01,Accident,Moderate,Lack of Attention,45,DISTRACTED: LOOKING AWAY!,36.5,36,3.6,Clear Sky,16,Moderate Traffic
INC_104591,Ring Road - El Waraq,2026-05-15,15:21:01,Accident,Major,Driver Fatigue,117,DROWSY - SLEEPING!,33.7,58,4.6,Clear Sky,3,Heavy Traffic
INC_104592,Qasr El Nil Bridge,2026-07-05,20:15:01,Vehicle Breakdown,Minor,Slippery Road,30,SAFE & FOCUSED,14.2,91,0.1,Foggy,58,Free Flow
INC_104593,Giza - El Omraneya,2026-07-11,04:23:01,Accident,Moderate,Lack of Attention,58,DISTRACTED: LOOKING AWAY!,25.5,64,5.3,Clear Sky,33,Moderate Traffic
INC_104594,Abu Qir Road - Sidi Gaber,2026-06-17,13:01:01,Accident,Fatal,Fainting / Sudden Illness,224,SOS: FAINTING / EMERGENCY!,33.6,41,6.7,Clear Sky,4,Heavy Traffic
INC_104595,Ring Road - Mohandessin Axis,2026-08-24,10:55:01,Accident,Fatal,Fainting / Sudden Illness,191,SOS: FAINTING / EMERGENCY!,21.9,37,4.2,Cloudy,14,Heavy Traffic
INC_104596,Kafoury Road,2026-04-06,07:29:01,Accident,Major,Driver Fatigue,110,DROWSY - SLEEPING!,30.8,52,3.3,Clear Sky,7,Heavy Traffic
INC_104597,Autostrad - Helwan,2026-07-17,19:50:01,Accident,Moderate,Driver Fatigue,33,DROWSY - SLEEPING!,26.1,62,3.7,Cloudy,21,Moderate Traffic
INC_104598,October Bridge - Ramses,2026-04-22,05:53:01,Accident,Minor,Sudden Braking,18,STRESS / ANGER DETECTED!,28.8,63,7.7,Clear Sky,22,Moderate Traffic
INC_104599,Alexandria Desert Road - km 21,2026-03-22,06:11:01,Accident,Major,Fainting / Sudden Illness,95,SOS: FAINTING / EMERGENCY!,21.4,32,4.6,Clear Sky,7,Heavy Traffic
